template_date,template_slot,interval_start,interval_end,issue_datetime,decision_time,plan_version,G_initial,Q_version,C_version,D_version,soc_before_planned,soc_after_planned,pv_forecast,pv_forecast_source,solver_status
2025-03-01,92,2025-03-01 15:20:00,2025-03-01 15:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,220.19353333333333,220.19353333333333,0.0,-0.0,10800.0,10800.0,2406.9779,attachment3,OPTIMAL
2025-03-01,93,2025-03-01 15:30:00,2025-03-01 15:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,224.11276666666663,224.11276666666663,0.0,-0.0,10800.0,10800.0,2406.9779,attachment3,OPTIMAL
2025-03-01,94,2025-03-01 15:40:00,2025-03-01 15:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,178.91139999999996,178.91139999999996,0.0,-0.0,10800.0,10800.0,2406.9779,attachment3,OPTIMAL
2025-03-01,95,2025-03-01 15:50:00,2025-03-01 16:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,184.84933666666677,184.84933666666677,0.0,-0.0,10800.0,10800.0,2406.9779,attachment3,OPTIMAL
2025-03-01,96,2025-03-01 16:00:00,2025-03-01 16:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,452.82599999999996,452.82599999999996,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,97,2025-03-01 16:10:00,2025-03-01 16:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,431.8350433333333,431.8350433333333,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,98,2025-03-01 16:20:00,2025-03-01 16:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,407.4323033333333,407.4323033333333,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,99,2025-03-01 16:30:00,2025-03-01 16:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,421.3320833333333,421.3320833333333,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,100,2025-03-01 16:40:00,2025-03-01 16:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,438.7184233333332,438.7184233333332,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,101,2025-03-01 16:50:00,2025-03-01 17:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,385.6896166666667,385.6896166666667,0.0,-0.0,10800.0,10800.0,902.456,attachment3,OPTIMAL
2025-03-01,102,2025-03-01 17:00:00,2025-03-01 17:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,450.53875,450.53875,0.0,-0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-01,103,2025-03-01 17:10:00,2025-03-01 17:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,477.60169666666667,477.60169666666667,0.0,-0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-01,104,2025-03-01 17:20:00,2025-03-01 17:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,489.8260133333332,489.8260133333332,0.0,-0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-01,105,2025-03-01 17:30:00,2025-03-01 17:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,468.2533333333334,468.2533333333334,0.0,-0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-01,106,2025-03-01 17:40:00,2025-03-01 17:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,497.97844333333325,497.97844333333325,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-01,107,2025-03-01 17:50:00,2025-03-01 18:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,310.8310933333355,310.8310933333355,0.0,203.86007333333126,10800.0,10573.48880740741,0.0,attachment3,OPTIMAL
2025-03-01,108,2025-03-01 18:00:00,2025-03-01 18:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,485.711,10573.48880740741,10033.80991851852,0.0,attachment3,OPTIMAL
2025-03-01,109,2025-03-01 18:10:00,2025-03-01 18:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,460.09662000000003,10033.80991851852,9522.591451851853,0.0,attachment3,OPTIMAL
2025-03-01,110,2025-03-01 18:20:00,2025-03-01 18:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,437.57043,9522.591451851853,9036.402085185186,0.0,attachment3,OPTIMAL
2025-03-01,111,2025-03-01 18:30:00,2025-03-01 18:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,433.7733333333333,9036.402085185186,8554.431714814815,0.0,attachment3,OPTIMAL
2025-03-01,112,2025-03-01 18:40:00,2025-03-01 18:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,448.14378999999997,8554.431714814815,8056.494170370371,0.0,attachment3,OPTIMAL
2025-03-01,113,2025-03-01 18:50:00,2025-03-01 19:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,446.96035000000006,8056.494170370371,7559.87155925926,0.0,attachment3,OPTIMAL
2025-03-01,114,2025-03-01 19:00:00,2025-03-01 19:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,453.598,7559.87155925926,7055.873781481482,0.0,attachment3,OPTIMAL
2025-03-01,115,2025-03-01 19:10:00,2025-03-01 19:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,457.64986999999985,7055.873781481482,6547.373925925926,0.0,attachment3,OPTIMAL
2025-03-01,116,2025-03-01 19:20:00,2025-03-01 19:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,471.2681333333333,6547.373925925926,6023.742666666667,0.0,attachment3,OPTIMAL
2025-03-01,117,2025-03-01 19:30:00,2025-03-01 19:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,487.1543333333333,6023.742666666667,5482.460074074074,0.0,attachment3,OPTIMAL
2025-03-01,118,2025-03-01 19:40:00,2025-03-01 19:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,509.75363666666647,5482.460074074074,4916.067144444445,0.0,attachment3,OPTIMAL
2025-03-01,119,2025-03-01 19:50:00,2025-03-01 20:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,492.73427666666663,4916.067144444445,4368.584614814816,0.0,attachment3,OPTIMAL
2025-03-01,120,2025-03-01 20:00:00,2025-03-01 20:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,469.50866666666667,4368.584614814816,3846.908318518519,0.0,attachment3,OPTIMAL
2025-03-01,121,2025-03-01 20:10:00,2025-03-01 20:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,473.3034766666667,3846.908318518519,3321.015566666667,0.0,attachment3,OPTIMAL
2025-03-01,122,2025-03-01 20:20:00,2025-03-01 20:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,469.32393,3321.015566666667,2799.5445333333337,0.0,attachment3,OPTIMAL
2025-03-01,123,2025-03-01 20:30:00,2025-03-01 20:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,457.0973333333334,2799.5445333333337,2291.6586074074075,0.0,attachment3,OPTIMAL
2025-03-01,124,2025-03-01 20:40:00,2025-03-01 20:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,490.75646000000006,2291.6586074074075,1746.3736518518517,0.0,attachment3,OPTIMAL
2025-03-01,125,2025-03-01 20:50:00,2025-03-01 21:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,0.0,0.0,0.0,491.7362866666666,1746.3736518518517,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,126,2025-03-01 21:00:00,2025-03-01 21:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,458.5136666666666,458.5136666666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,127,2025-03-01 21:10:00,2025-03-01 21:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,449.80347000000006,449.80347000000006,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,128,2025-03-01 21:20:00,2025-03-01 21:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,477.77362666666664,477.77362666666664,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,129,2025-03-01 21:30:00,2025-03-01 21:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,504.24833333333345,504.24833333333345,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,130,2025-03-01 21:40:00,2025-03-01 21:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,498.41121,498.41121,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,131,2025-03-01 21:50:00,2025-03-01 22:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,467.6697133333333,467.6697133333333,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,132,2025-03-01 22:00:00,2025-03-01 22:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,439.2156666666666,439.2156666666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,133,2025-03-01 22:10:00,2025-03-01 22:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,401.97335000000004,401.97335000000004,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,134,2025-03-01 22:20:00,2025-03-01 22:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,396.7175166666667,396.7175166666667,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,135,2025-03-01 22:30:00,2025-03-01 22:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,411.15666666666664,411.15666666666664,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,136,2025-03-01 22:40:00,2025-03-01 22:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,367.4183366666666,367.4183366666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,137,2025-03-01 22:50:00,2025-03-01 23:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,378.76610000000005,378.76610000000005,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,138,2025-03-01 23:00:00,2025-03-01 23:10:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,434.42466666666667,434.42466666666667,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,139,2025-03-01 23:10:00,2025-03-01 23:20:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,420.37566666666663,420.37566666666663,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,140,2025-03-01 23:20:00,2025-03-01 23:30:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,408.0009800000001,408.0009800000001,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,141,2025-03-01 23:30:00,2025-03-01 23:40:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,416.058,416.058,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,142,2025-03-01 23:40:00,2025-03-01 23:50:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,407.3310933333333,407.3310933333333,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,143,2025-03-01 23:50:00,2025-03-02 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,initial_0000,479.14367999999996,479.14367999999996,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-01,144,2025-03-02 00:00:00,2025-03-02 00:10:00,,2025-03-01 00:00:00,initial_0000,596.3666666666667,596.3666666666667,0.0,-0.0,1200.0,1200.0,0.0,fallback_q2_pv,OPTIMAL
2025-03-01,144,2025-03-02 00:00:00,2025-03-02 00:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,update_nextday_0000_slot144,596.3666666666667,596.3666666666667,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-03-02,1,2025-03-02 00:10:00,2025-03-02 00:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1457.5516966666669,1457.5516966666669,833.3333333333336,0.0,1200.0,1950.0000000000002,0.0,attachment3,OPTIMAL
2025-03-02,2,2025-03-02 00:20:00,2025-03-02 00:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1435.2878566666666,1435.2878566666666,833.3333333333333,0.0,1950.0000000000002,2700.0,0.0,attachment3,OPTIMAL
2025-03-02,3,2025-03-02 00:30:00,2025-03-02 00:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1430.7673333333332,1430.7673333333332,833.3333333333333,0.0,2700.0,3450.0,0.0,attachment3,OPTIMAL
2025-03-02,4,2025-03-02 00:40:00,2025-03-02 00:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1418.57089,1418.57089,833.3333333333333,0.0,3450.0,4200.0,0.0,attachment3,OPTIMAL
2025-03-02,5,2025-03-02 00:50:00,2025-03-02 01:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1420.5162433333333,1420.5162433333333,833.3333333333333,0.0,4200.0,4950.0,0.0,attachment3,OPTIMAL
2025-03-02,6,2025-03-02 01:00:00,2025-03-02 01:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1416.8123333333333,1416.8123333333333,833.3333333333333,0.0,4950.0,5700.0,0.0,attachment3,OPTIMAL
2025-03-02,7,2025-03-02 01:10:00,2025-03-02 01:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1252.7535933333334,1252.7535933333334,666.6666666666666,0.0,5700.0,6300.0,0.0,attachment3,OPTIMAL
2025-03-02,8,2025-03-02 01:20:00,2025-03-02 01:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1445.7469866666665,1445.7469866666665,833.3333333333333,0.0,6300.0,7050.0,0.0,attachment3,OPTIMAL
2025-03-02,9,2025-03-02 01:30:00,2025-03-02 01:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1457.7036666666665,1457.7036666666665,833.3333333333333,0.0,7050.0,7800.0,0.0,attachment3,OPTIMAL
2025-03-02,10,2025-03-02 01:40:00,2025-03-02 01:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,616.47172,616.47172,0.0,0.0,7800.0,7800.0,0.0,attachment3,OPTIMAL
2025-03-02,11,2025-03-02 01:50:00,2025-03-02 02:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,609.43787,609.43787,0.0,0.0,7800.0,7800.0,0.0,attachment3,OPTIMAL
2025-03-02,12,2025-03-02 02:00:00,2025-03-02 02:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1426.974,1426.974,833.3333333333333,0.0,7800.0,8550.0,0.0,attachment3,OPTIMAL
2025-03-02,13,2025-03-02 02:10:00,2025-03-02 02:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1441.33432,1441.33432,833.3333333333333,0.0,8550.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,14,2025-03-02 02:20:00,2025-03-02 02:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,627.4111833333334,627.4111833333334,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,15,2025-03-02 02:30:00,2025-03-02 02:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,632.1759999999999,632.1759999999999,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,16,2025-03-02 02:40:00,2025-03-02 02:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,622.3861666666667,622.3861666666667,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,17,2025-03-02 02:50:00,2025-03-02 03:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,604.7733433333333,604.7733433333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,18,2025-03-02 03:00:00,2025-03-02 03:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,608.0733333333333,608.0733333333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,19,2025-03-02 03:10:00,2025-03-02 03:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,661.6720699999998,661.6720699999998,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,20,2025-03-02 03:20:00,2025-03-02 03:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,692.4882933333333,692.4882933333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,21,2025-03-02 03:30:00,2025-03-02 03:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,639.8703333333333,639.8703333333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,22,2025-03-02 03:40:00,2025-03-02 03:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,628.9727666666666,628.9727666666666,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,23,2025-03-02 03:50:00,2025-03-02 04:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,624.6663233333334,624.6663233333334,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,24,2025-03-02 04:00:00,2025-03-02 04:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,642.7233333333334,642.7233333333334,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,25,2025-03-02 04:10:00,2025-03-02 04:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,639.5446833333333,639.5446833333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,26,2025-03-02 04:20:00,2025-03-02 04:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,638.6829233333333,638.6829233333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,27,2025-03-02 04:30:00,2025-03-02 04:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,672.2153333333333,672.2153333333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,28,2025-03-02 04:40:00,2025-03-02 04:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,701.24676,701.24676,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,29,2025-03-02 04:50:00,2025-03-02 05:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,691.5742433333332,691.5742433333332,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,30,2025-03-02 05:00:00,2025-03-02 05:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,638.3753333333334,638.3753333333334,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,31,2025-03-02 05:10:00,2025-03-02 05:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,685.1133333333332,685.1133333333332,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,32,2025-03-02 05:20:00,2025-03-02 05:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,729.4970233333333,729.4970233333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-03-02,33,2025-03-02 05:30:00,2025-03-02 05:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1553.057,1553.057,833.3333333333333,0.0,9300.0,10050.0,0.0,attachment3,OPTIMAL
2025-03-02,34,2025-03-02 05:40:00,2025-03-02 05:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,1469.3848199999998,1469.3848199999998,833.3333333333333,0.0,10050.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-02,35,2025-03-02 05:50:00,2025-03-02 06:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,711.7323733333333,711.7323733333333,0.0,-0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-03-02,36,2025-03-02 06:00:00,2025-03-02 06:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,702.9354666666668,10800.0,10018.960592592592,1100.1572,attachment3,OPTIMAL
2025-03-02,37,2025-03-02 06:10:00,2025-03-02 06:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,707.2723533333333,10018.960592592592,9233.102422222222,1100.1572,attachment3,OPTIMAL
2025-03-02,38,2025-03-02 06:20:00,2025-03-02 06:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,667.7024166666665,9233.102422222222,8491.210848148148,1100.1572,attachment3,OPTIMAL
2025-03-02,39,2025-03-02 06:30:00,2025-03-02 06:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,669.3247999999999,8491.210848148148,7747.516625925926,1100.1572,attachment3,OPTIMAL
2025-03-02,40,2025-03-02 06:40:00,2025-03-02 06:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,688.54286,7747.516625925926,6982.4690037037035,1100.1572,attachment3,OPTIMAL
2025-03-02,41,2025-03-02 06:50:00,2025-03-02 07:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,206.37677666666622,206.37677666666622,0.0,482.9510733333337,6982.4690037037035,6445.856699999999,1100.1572,attachment3,OPTIMAL
2025-03-02,42,2025-03-02 07:00:00,2025-03-02 07:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,336.33140000000003,336.33140000000003,0.0,0.0,6445.856699999999,6445.856699999999,3146.2131,attachment3,OPTIMAL
2025-03-02,43,2025-03-02 07:10:00,2025-03-02 07:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,331.3612200000001,331.3612200000001,0.0,0.0,6445.856699999999,6445.856699999999,3146.2131,attachment3,OPTIMAL
2025-03-02,44,2025-03-02 07:20:00,2025-03-02 07:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,339.9637866666667,339.9637866666667,0.0,0.0,6445.856699999999,6445.856699999999,3146.2131,attachment3,OPTIMAL
2025-03-02,45,2025-03-02 07:30:00,2025-03-02 07:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,344.6890666666667,344.6890666666667,0.0,0.0,6445.856699999999,6445.856699999999,3146.2131,attachment3,OPTIMAL
2025-03-02,46,2025-03-02 07:40:00,2025-03-02 07:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,354.48726,354.48726,0.0,0.0,6445.856699999999,6445.856699999999,3146.2131,attachment3,OPTIMAL
2025-03-02,47,2025-03-02 07:50:00,2025-03-02 08:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,451.30672000000004,6445.856699999999,5944.404788888888,3146.2131,attachment3,OPTIMAL
2025-03-02,48,2025-03-02 08:00:00,2025-03-02 08:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,342.29421666666667,5944.404788888888,5564.07788148148,4770.4317,attachment3,OPTIMAL
2025-03-02,49,2025-03-02 08:10:00,2025-03-02 08:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,432.0553933333331,5564.07788148148,5084.016333333332,4770.4317,attachment3,OPTIMAL
2025-03-02,50,2025-03-02 08:20:00,2025-03-02 08:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,418.21325333333334,5084.016333333332,4619.3349407407395,4770.4317,attachment3,OPTIMAL
2025-03-02,51,2025-03-02 08:30:00,2025-03-02 08:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,412.4916333333333,4619.3349407407395,4161.010903703703,4770.4317,attachment3,OPTIMAL
2025-03-02,52,2025-03-02 08:40:00,2025-03-02 08:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,398.13055999999983,4161.010903703703,3718.643614814814,4770.4317,attachment3,OPTIMAL
2025-03-02,53,2025-03-02 08:50:00,2025-03-02 09:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,392.20099666666647,3718.643614814814,3282.864729629629,4770.4317,attachment3,OPTIMAL
2025-03-02,54,2025-03-02 09:00:00,2025-03-02 09:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,146.8733166666666,3282.864729629629,3119.672155555555,6130.3336,attachment3,OPTIMAL
2025-03-02,55,2025-03-02 09:10:00,2025-03-02 09:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,148.62989333333326,3119.672155555555,2954.527829629629,6130.3336,attachment3,OPTIMAL
2025-03-02,56,2025-03-02 09:20:00,2025-03-02 09:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,173.3844133333332,2954.527829629629,2761.8784814814812,6130.3336,attachment3,OPTIMAL
2025-03-02,57,2025-03-02 09:30:00,2025-03-02 09:40:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,180.4411500000001,2761.8784814814812,2561.3883148148143,6130.3336,attachment3,OPTIMAL
2025-03-02,58,2025-03-02 09:40:00,2025-03-02 09:50:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,204.8455866666668,2561.3883148148143,2333.782107407407,6130.3336,attachment3,OPTIMAL
2025-03-02,59,2025-03-02 09:50:00,2025-03-02 10:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,185.39331333333325,2333.782107407407,2127.7895370370366,6130.3336,attachment3,OPTIMAL
2025-03-02,60,2025-03-02 10:00:00,2025-03-02 10:10:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,47.001033333333226,2127.7895370370366,2075.5661666666665,6966.3113,attachment3,OPTIMAL
2025-03-02,61,2025-03-02 10:10:00,2025-03-02 10:20:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,71.35535000000004,2075.5661666666665,1996.2824444444443,6966.3113,attachment3,OPTIMAL
2025-03-02,62,2025-03-02 10:20:00,2025-03-02 10:30:00,2025-03-02 00:00:00,2025-03-02 00:00:00,initial_0000,0.0,0.0,0.0,76.72164999999973,1996.2824444444443,1911.0361666666668,6966.3113,attachment3,OPTIMAL
