template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_status,termination_condition,mip_gap,runtime_seconds,adjustment_objective
2025-04-21,2025-04-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-21,2025-04-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008539000118616968,0.0
2025-04-22,2025-04-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-22,2025-04-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008489999745506793,0.0
2025-04-23,2025-04-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-23,2025-04-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008120000129565597,0.0
2025-04-24,2025-04-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-24,2025-04-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007198999810498208,0.0
2025-04-25,2025-04-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-25,2025-04-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009858999983407557,0.0
2025-04-26,2025-04-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-26,2025-04-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0010234999936074018,0.0
2025-04-27,2025-04-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-27,2025-04-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006992999988142401,0.0
2025-04-28,2025-04-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-28,2025-04-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000743200012948364,0.0
2025-04-29,2025-04-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-29,2025-04-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008478000236209482,0.0
2025-04-30,2025-04-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-04-30,2025-05-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009626999963074923,0.0
2025-05-01,2025-05-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-01,2025-05-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006931000098120421,0.0
2025-05-02,2025-05-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-02,2025-05-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.001051200000802055,0.0
2025-05-03,2025-05-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-03,2025-05-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008421999809797853,0.0
2025-05-04,2025-05-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-04,2025-05-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000908499991055578,0.0
2025-05-05,2025-05-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-05,2025-05-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0012602000206243247,0.0
2025-05-06,2025-05-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-06,2025-05-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008032000041566789,0.0
2025-05-07,2025-05-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-07,2025-05-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008299000037368387,0.0
2025-05-08,2025-05-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-08,2025-05-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007541999802924693,0.0
2025-05-09,2025-05-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-09,2025-05-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008579999848734587,0.0
2025-05-10,2025-05-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-10,2025-05-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006821000133641064,0.0
2025-05-11,2025-05-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-11,2025-05-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008199000149033964,0.0
2025-05-12,2025-05-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-12,2025-05-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007493000011891127,0.0
2025-05-13,2025-05-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-13,2025-05-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006711000169161707,0.0
2025-05-14,2025-05-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-14,2025-05-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009148999815806746,0.0
2025-05-15,2025-05-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-15,2025-05-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007862000202294439,0.0
2025-05-16,2025-05-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-16,2025-05-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000997700000880286,0.0
2025-05-17,2025-05-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-17,2025-05-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008833999745547771,0.0
2025-05-18,2025-05-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-18,2025-05-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0013152000028640032,0.0
2025-05-19,2025-05-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-19,2025-05-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006608999974559993,0.0
2025-05-20,2025-05-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-20,2025-05-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008540000126231462,0.0
2025-05-21,2025-05-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-21,2025-05-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006517000147141516,0.0
2025-05-22,2025-05-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-22,2025-05-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009378000104334205,0.0
2025-05-23,2025-05-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-23,2025-05-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006787999882362783,0.0
2025-05-24,2025-05-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-24,2025-05-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008619999862276018,0.0
2025-05-25,2025-05-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-25,2025-05-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008107000030577183,0.0
2025-05-26,2025-05-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-26,2025-05-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0012672999873757362,0.0
2025-05-27,2025-05-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-27,2025-05-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0010489000123925507,0.0
2025-05-28,2025-05-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-28,2025-05-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000675299990689382,0.0
2025-05-29,2025-05-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-29,2025-05-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008413000032305717,0.0
2025-05-30,2025-05-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-30,2025-05-31T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008397999918088317,0.0
2025-05-31,2025-05-31T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-05-31,2025-06-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006693000032100827,0.0
2025-06-01,2025-06-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-01,2025-06-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000669100001687184,0.0
2025-06-02,2025-06-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-02,2025-06-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007409999961964786,0.0
2025-06-03,2025-06-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-03,2025-06-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008138999983202666,0.0
2025-06-04,2025-06-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-04,2025-06-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007131999882403761,0.0
2025-06-05,2025-06-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-05,2025-06-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009338000090792775,0.0
2025-06-06,2025-06-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-06,2025-06-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009802999848034233,0.0
2025-06-07,2025-06-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-07,2025-06-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000600200000917539,0.0
2025-06-08,2025-06-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-08,2025-06-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006672999879810959,0.0
2025-06-09,2025-06-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-09,2025-06-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007267000037245452,0.0
2025-06-10,2025-06-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-10,2025-06-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007879000040702522,0.0
2025-06-11,2025-06-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-11,2025-06-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008425000123679638,0.0
2025-06-12,2025-06-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-12,2025-06-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0011467000003904104,0.0
2025-06-13,2025-06-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-13,2025-06-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007228000031318516,0.0
2025-06-14,2025-06-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-14,2025-06-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008539000118616968,0.0
2025-06-15,2025-06-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-15,2025-06-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006272000027820468,0.0
2025-06-16,2025-06-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-16,2025-06-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006554000137839466,0.0
2025-06-17,2025-06-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-17,2025-06-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007431999838445336,0.0
2025-06-18,2025-06-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-18,2025-06-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007186000002548099,0.0
2025-06-19,2025-06-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-19,2025-06-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007616000075358897,0.0
2025-06-20,2025-06-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-20,2025-06-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006903000175952911,0.0
2025-06-21,2025-06-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-21,2025-06-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0021440999989863485,0.0
2025-06-22,2025-06-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-22,2025-06-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007917000039014965,0.0
2025-06-23,2025-06-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-23,2025-06-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007335999980568886,0.0
2025-06-24,2025-06-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-24,2025-06-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006677000201307237,0.0
2025-06-25,2025-06-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-25,2025-06-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007526999979745597,0.0
2025-06-26,2025-06-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-26,2025-06-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007006999803707004,0.0
2025-06-27,2025-06-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-27,2025-06-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0011288000096101314,0.0
2025-06-28,2025-06-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-28,2025-06-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0015426000172737986,0.0
2025-06-29,2025-06-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-29,2025-06-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0016559999785386026,0.0
2025-06-30,2025-06-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-06-30,2025-07-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007743000169284642,0.0
2025-07-01,2025-07-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-01,2025-07-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006570999976247549,0.0
2025-07-02,2025-07-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-02,2025-07-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008310000121127814,0.0
2025-07-03,2025-07-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-03,2025-07-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008373000018764287,0.0
2025-07-04,2025-07-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-04,2025-07-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006978000164963305,0.0
2025-07-05,2025-07-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-05,2025-07-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007656000088900328,0.0
2025-07-06,2025-07-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-06,2025-07-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008550999918952584,0.0
2025-07-07,2025-07-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-07,2025-07-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006043000030331314,0.0
2025-07-08,2025-07-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-08,2025-07-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006399000121746212,0.0
2025-07-09,2025-07-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-09,2025-07-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0010469999979250133,0.0
2025-07-10,2025-07-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-10,2025-07-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009757999796420336,0.0
2025-07-11,2025-07-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-11,2025-07-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000606999994488433,0.0
2025-07-12,2025-07-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-12,2025-07-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007619000098202378,0.0
2025-07-13,2025-07-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-13,2025-07-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007924999808892608,0.0
2025-07-14,2025-07-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-14,2025-07-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0005683999916072935,0.0
2025-07-15,2025-07-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-15,2025-07-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.001352999999653548,0.0
2025-07-16,2025-07-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-16,2025-07-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007350000087171793,0.0
2025-07-17,2025-07-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-17,2025-07-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008059999963734299,0.0
2025-07-18,2025-07-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-18,2025-07-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0013261999993119389,0.0
2025-07-19,2025-07-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-19,2025-07-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0011579999991226941,0.0
2025-07-20,2025-07-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-20,2025-07-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008866000280249864,0.0
2025-07-21,2025-07-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-21,2025-07-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008520999981556088,0.0
2025-07-22,2025-07-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-22,2025-07-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009772999910637736,0.0
2025-07-23,2025-07-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-23,2025-07-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008225000055972487,0.0
2025-07-24,2025-07-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-24,2025-07-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008216000278480351,0.0
2025-07-25,2025-07-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-25,2025-07-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0011109999904874712,0.0
2025-07-26,2025-07-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-26,2025-07-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007874000002630055,0.0
2025-07-27,2025-07-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-27,2025-07-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000913399999262765,0.0
2025-07-28,2025-07-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-28,2025-07-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008029000018723309,0.0
2025-07-29,2025-07-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-29,2025-07-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000759299990022555,0.0
2025-07-30,2025-07-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-30,2025-07-31T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0009738999942783266,0.0
2025-07-31,2025-07-31T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-07-31,2025-08-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007863000209908932,0.0
2025-08-01,2025-08-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-01,2025-08-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006512999825645238,0.0
2025-08-02,2025-08-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-02,2025-08-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0008415000047534704,0.0
2025-08-03,2025-08-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-03,2025-08-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.001418200001353398,0.0
2025-08-04,2025-08-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-04,2025-08-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0007057999901007861,0.0
2025-08-05,2025-08-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-05,2025-08-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0010648999887052923,0.0
2025-08-06,2025-08-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-06,2025-08-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0006852000078652054,0.0
2025-08-07,2025-08-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-07,2025-08-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.000731500011170283,0.0
2025-08-08,2025-08-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-08-08,2025-08-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0011368999839760363,0.0
2025-08-09,2025-08-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
