issue_datetime,lead_hour,target_time,forecast_kw,forecast_version,time_semantics
2025-01-16 00:00:00,18,2025-01-16 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,19,2025-01-16 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,20,2025-01-16 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,21,2025-01-16 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,22,2025-01-16 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,23,2025-01-16 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 00:00:00,24,2025-01-17 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,1,2025-01-16 07:00:00,96.3078,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,2,2025-01-16 08:00:00,1521.3198,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,3,2025-01-16 09:00:00,3187.0135,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,4,2025-01-16 10:00:00,4351.5530,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,5,2025-01-16 11:00:00,5761.4452,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,6,2025-01-16 12:00:00,6445.6592,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,7,2025-01-16 13:00:00,5983.9010,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,8,2025-01-16 14:00:00,5207.7766,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,9,2025-01-16 15:00:00,3501.0042,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,10,2025-01-16 16:00:00,1617.9203,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,11,2025-01-16 17:00:00,98.0489,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,12,2025-01-16 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,13,2025-01-16 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,14,2025-01-16 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,15,2025-01-16 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,16,2025-01-16 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,17,2025-01-16 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,18,2025-01-17 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,19,2025-01-17 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,20,2025-01-17 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,21,2025-01-17 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,22,2025-01-17 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,23,2025-01-17 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 06:00:00,24,2025-01-17 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,1,2025-01-16 13:00:00,5883.2059,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,2,2025-01-16 14:00:00,5552.1487,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,3,2025-01-16 15:00:00,3789.9505,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,4,2025-01-16 16:00:00,1844.2040,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,5,2025-01-16 17:00:00,124.8534,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,6,2025-01-16 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,7,2025-01-16 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,8,2025-01-16 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,9,2025-01-16 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,10,2025-01-16 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,11,2025-01-16 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,12,2025-01-17 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,13,2025-01-17 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,14,2025-01-17 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,15,2025-01-17 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,16,2025-01-17 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,17,2025-01-17 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,18,2025-01-17 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,19,2025-01-17 07:00:00,119.1593,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,20,2025-01-17 08:00:00,2204.1375,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,21,2025-01-17 09:00:00,4001.7375,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,22,2025-01-17 10:00:00,5577.4045,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,23,2025-01-17 11:00:00,6436.7888,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 12:00:00,24,2025-01-17 12:00:00,6975.5625,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,1,2025-01-16 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,2,2025-01-16 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,3,2025-01-16 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,4,2025-01-16 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,5,2025-01-16 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,6,2025-01-17 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,7,2025-01-17 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,8,2025-01-17 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,9,2025-01-17 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,10,2025-01-17 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,11,2025-01-17 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,12,2025-01-17 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,13,2025-01-17 07:00:00,118.4223,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,14,2025-01-17 08:00:00,1626.8909,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,15,2025-01-17 09:00:00,3057.6012,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,16,2025-01-17 10:00:00,4684.9391,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,17,2025-01-17 11:00:00,5451.9375,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,18,2025-01-17 12:00:00,5657.6137,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,19,2025-01-17 13:00:00,5638.5170,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,20,2025-01-17 14:00:00,5391.5883,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,21,2025-01-17 15:00:00,4009.3902,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,22,2025-01-17 16:00:00,2012.0761,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,23,2025-01-17 17:00:00,147.9196,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-16 18:00:00,24,2025-01-17 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,1,2025-01-17 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,2,2025-01-17 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,3,2025-01-17 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,4,2025-01-17 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,5,2025-01-17 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,6,2025-01-17 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,7,2025-01-17 07:00:00,117.8954,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,8,2025-01-17 08:00:00,1661.2690,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,9,2025-01-17 09:00:00,3086.3998,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,10,2025-01-17 10:00:00,4760.8025,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,11,2025-01-17 11:00:00,6192.2123,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,12,2025-01-17 12:00:00,5800.6452,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,13,2025-01-17 13:00:00,5885.3875,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,14,2025-01-17 14:00:00,5090.5769,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,15,2025-01-17 15:00:00,3532.5405,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,16,2025-01-17 16:00:00,1646.6936,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,17,2025-01-17 17:00:00,123.7775,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,18,2025-01-17 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,19,2025-01-17 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,20,2025-01-17 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,21,2025-01-17 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,22,2025-01-17 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,23,2025-01-17 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 00:00:00,24,2025-01-18 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,1,2025-01-17 07:00:00,119.3017,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,2,2025-01-17 08:00:00,1735.5658,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,3,2025-01-17 09:00:00,3292.1383,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,4,2025-01-17 10:00:00,4868.9470,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,5,2025-01-17 11:00:00,5788.8378,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,6,2025-01-17 12:00:00,5775.7658,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,7,2025-01-17 13:00:00,6105.6077,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,8,2025-01-17 14:00:00,5058.9747,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,9,2025-01-17 15:00:00,3583.2078,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,10,2025-01-17 16:00:00,1754.9054,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,11,2025-01-17 17:00:00,135.5062,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,12,2025-01-17 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,13,2025-01-17 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,14,2025-01-17 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,15,2025-01-17 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,16,2025-01-17 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,17,2025-01-17 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,18,2025-01-18 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,19,2025-01-18 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,20,2025-01-18 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,21,2025-01-18 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,22,2025-01-18 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,23,2025-01-18 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 06:00:00,24,2025-01-18 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,1,2025-01-17 13:00:00,5792.5855,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,2,2025-01-17 14:00:00,4821.0284,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,3,2025-01-17 15:00:00,3627.0041,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,4,2025-01-17 16:00:00,1861.7308,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,5,2025-01-17 17:00:00,131.7454,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,6,2025-01-17 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,7,2025-01-17 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,8,2025-01-17 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,9,2025-01-17 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,10,2025-01-17 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,11,2025-01-17 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,12,2025-01-18 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,13,2025-01-18 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,14,2025-01-18 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,15,2025-01-18 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,16,2025-01-18 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,17,2025-01-18 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,18,2025-01-18 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,19,2025-01-18 07:00:00,82.5268,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,20,2025-01-18 08:00:00,886.7416,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,21,2025-01-18 09:00:00,2671.9591,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,22,2025-01-18 10:00:00,4084.6813,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,23,2025-01-18 11:00:00,5573.1863,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 12:00:00,24,2025-01-18 12:00:00,6975.5625,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,1,2025-01-17 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,2,2025-01-17 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,3,2025-01-17 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,4,2025-01-17 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,5,2025-01-17 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,6,2025-01-18 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,7,2025-01-18 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,8,2025-01-18 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,9,2025-01-18 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,10,2025-01-18 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,11,2025-01-18 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,12,2025-01-18 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,13,2025-01-18 07:00:00,123.5255,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,14,2025-01-18 08:00:00,1749.4741,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,15,2025-01-18 09:00:00,3420.7877,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,16,2025-01-18 10:00:00,4783.9059,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,17,2025-01-18 11:00:00,4541.1559,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,18,2025-01-18 12:00:00,5797.0710,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,19,2025-01-18 13:00:00,6893.0250,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,20,2025-01-18 14:00:00,5808.6000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,21,2025-01-18 15:00:00,4173.6750,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,22,2025-01-18 16:00:00,2163.3750,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,23,2025-01-18 17:00:00,167.6881,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-17 18:00:00,24,2025-01-18 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,1,2025-01-18 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,2,2025-01-18 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,3,2025-01-18 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,4,2025-01-18 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,5,2025-01-18 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,6,2025-01-18 06:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,7,2025-01-18 07:00:00,131.8329,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,8,2025-01-18 08:00:00,1842.2182,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,9,2025-01-18 09:00:00,3432.9866,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,10,2025-01-18 10:00:00,4436.2956,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,11,2025-01-18 11:00:00,5084.6787,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,12,2025-01-18 12:00:00,5459.3610,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,13,2025-01-18 13:00:00,4921.1843,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,14,2025-01-18 14:00:00,4351.6860,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,15,2025-01-18 15:00:00,3063.0578,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,16,2025-01-18 16:00:00,1663.4021,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,17,2025-01-18 17:00:00,108.4670,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,18,2025-01-18 18:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,19,2025-01-18 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,20,2025-01-18 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,21,2025-01-18 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,22,2025-01-18 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,23,2025-01-18 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 00:00:00,24,2025-01-19 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,1,2025-01-18 07:00:00,137.2759,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,2,2025-01-18 08:00:00,1887.1784,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,3,2025-01-18 09:00:00,3505.4818,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,4,2025-01-18 10:00:00,4504.5847,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,5,2025-01-18 11:00:00,5148.8508,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,6,2025-01-18 12:00:00,5383.6437,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,7,2025-01-18 13:00:00,5335.8285,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,8,2025-01-18 14:00:00,4410.8816,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,9,2025-01-18 15:00:00,3097.1577,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,10,2025-01-18 16:00:00,1587.5792,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-01-18 06:00:00,11,2025-01-18 17:00:00,110.0689,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
