template_date,period,status,solver_name,solver_version,termination_condition,mip_gap,runtime_seconds
2025-10-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.07726030000003448
2025-10-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021974999999656575
2025-10-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03130979999968986
2025-10-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020780399999694055
2025-10-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022173300000304152
2025-10-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020128699999986566
2025-10-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.199766797669768e-16,0.045882699999765464
2025-10-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.06883770000013101
2025-10-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022626500000114902
2025-10-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020555999999942287
2025-10-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02205420000018421
2025-10-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022077399999943736
2025-10-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019454700000096636
2025-10-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03923170000007303
2025-10-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03092069999956948
2025-10-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02041460000009465
2025-10-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02010149999978239
2025-10-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01939829999992071
2025-10-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030832699999791657
2025-10-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017471300000124756
2025-10-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021264099999825703
2025-10-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.027265599999736878
2025-10-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020232599999872036
2025-10-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018009299999903305
2025-10-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0206081000001177
2025-10-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02246610000020155
2025-10-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018762600000172824
2025-10-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.06351949999998396
2025-11-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02188849999993181
2025-11-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020633799999814073
2025-11-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0200566999997136
2025-11-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031151000000136264
2025-11-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01797260000012102
2025-11-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02006409999967218
2025-11-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05444020000004457
2025-11-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02928860000019995
2025-11-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018574199999875418
2025-11-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02235419999988153
2025-11-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017436199999792734
2025-11-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017776099999991857
2025-11-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018775600000026316
2025-11-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.0034607377383455e-16,0.050125499999921885
2025-11-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04430579999961992
2025-11-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01749340000014854
2025-11-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.4695781233175128e-16,0.018359899999722984
2025-11-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0197478999998566
2025-11-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012948099999903206
2025-11-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019168399999671237
2025-11-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024510100000043167
2025-11-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030181399999946734
2025-11-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025020999999924243
2025-11-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0254598999999871
2025-11-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0180700999999317
2025-11-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021406800000022486
2025-11-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023880399999598012
2025-11-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04560720000017682
2025-11-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03596759999982169
2025-11-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01122559999976147
2025-12-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013592199999948207
2025-12-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01200010000002294
2025-12-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017526600000110193
2025-12-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01456689999986338
2025-12-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031041000000186614
2025-12-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032189000000016676
2025-12-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.014507699999739998
2025-12-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023469100000056642
2025-12-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.015413699999953678
2025-12-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.015542099999947823
2025-12-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013235999999778869
2025-12-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02117610000004788
2025-12-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019497300000239193
2025-12-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012990199999876495
2025-12-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022732999999789172
2025-12-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.202002418017098e-16,0.03008140000019921
2025-12-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012409299999944778
2025-12-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012666499999795633
2025-12-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0203470000001289
2025-12-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0205206000000544
2025-12-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02062019999993936
2025-12-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023795199999767647
2025-12-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022885000000314903
2025-12-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011658700000225508
2025-12-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.014740799999799492
2025-12-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019629299999905925
2025-12-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025719499999922846
2025-12-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023671500000091328
2025-12-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01173560000006546
2025-12-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02208959999961735
2025-12-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.2516352612463603e-16,0.02328850000003513
