template_date,period,status,solver_name,solver_version,termination_condition,mip_gap,runtime_seconds
2025-10-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03611349999982849
2025-10-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028246200000012323
2025-10-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020335199999863107
2025-10-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021101399999679415
2025-10-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.9752606272559126e-16,0.03409190000002127
2025-10-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02093460000014602
2025-10-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0784777000003487
2025-10-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.053517400000146154
2025-10-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01959979999992356
2025-10-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02374740000004749
2025-10-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020771399999830464
2025-10-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02292489999990721
2025-10-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020508800000243355
2025-10-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032186599999931786
2025-10-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03468029999976352
2025-10-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024508500000138156
2025-10-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02389560000028723
2025-10-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021773899999971036
2025-10-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019287699999949837
2025-10-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01800069999990228
2025-10-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03107430000000022
2025-10-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03222860000005312
2025-10-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024377300000196556
2025-10-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019893300000148884
2025-10-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019071599999733735
2025-10-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01946509999970658
2025-10-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020504000000073574
2025-11-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02238000000033935
2025-11-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.1284100054540642e-16,0.03365430000030756
2025-11-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030810899999778485
2025-11-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02588510000032329
2025-11-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02142809999986639
2025-11-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0260985999998411
2025-11-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02227359999960754
2025-11-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023928499999783526
2025-11-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020352699999875767
2025-11-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018019500000264088
2025-11-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019101899999895977
2025-11-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019696700000167766
2025-11-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0189752999999655
2025-11-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022258399999827816
2025-11-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05037240000001475
2025-11-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021284599999944476
2025-11-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019408199999816134
2025-11-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.016896399999950518
2025-11-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024731200000132958
2025-11-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02916140000024825
2025-11-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02338129999998273
2025-11-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04241729999966992
2025-11-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03315799999973024
2025-11-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01796169999988706
2025-11-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019543400000202382
2025-11-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018581600000288745
2025-11-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02332760000035705
2025-11-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023541699999896082
2025-11-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03797489999988102
2025-11-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03115539999998873
2025-12-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.014010599999892293
2025-12-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019235999999636988
2025-12-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022270899999966787
2025-12-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.015006300000095507
2025-12-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.245387517282564e-16,0.014386399999693822
2025-12-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01958180000019638
2025-12-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021240499999748863
2025-12-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02900560000034602
2025-12-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022690499999953317
2025-12-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024687399999947957
2025-12-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020679700000073353
2025-12-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.011696000000029017
2025-12-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01934690000007322
2025-12-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020679800000380055
2025-12-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022826899999927264
2025-12-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02515869999979259
2025-12-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.012386599999899772
2025-12-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021419200000309502
2025-12-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024812800000290736
2025-12-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02089490000025762
2025-12-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01986399999987043
2025-12-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023582900000292284
2025-12-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023134399999889865
2025-12-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02246759999979986
2025-12-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02177510000001348
2025-12-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022589700000025914
2025-12-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020679200000358833
2025-12-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019031700000141427
2025-12-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.013928299999861338
2025-12-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023698099999819533
2025-12-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01656409999986863
