issue,lead,target_H1,forecast_kw,H0_hour_start,H0_hour_mean,H1_point
2025-09-23T00:00:00,5,2025-09-23T05:00:00,0,0.0,0.004783333333333333,0.0
2025-09-23T00:00:00,6,2025-09-23T06:00:00,0,0.0,0.9282,0.0
2025-09-23T00:00:00,7,2025-09-23T07:00:00,1557.3423,0.0,565.6415833333334,1511.775
2025-09-23T00:00:00,8,2025-09-23T08:00:00,3790.5523,1511.775,2397.36805,3753.1125
2025-09-23T00:00:00,9,2025-09-23T09:00:00,5672.6385,3753.1125,4566.1157,5807.85
2025-09-23T00:00:00,10,2025-09-23T10:00:00,6695.125,5807.85,6200.140200000001,6487.7625
2025-09-23T00:00:00,11,2025-09-23T11:00:00,7039.7028,6487.7625,6899.4003,7359.675
2025-09-23T00:00:00,12,2025-09-23T12:00:00,8741.6789,7359.675,8094.829316666667,8613.5625
2025-09-23T00:00:00,13,2025-09-23T13:00:00,7807.7894,8613.5625,8593.617433333333,8135.1375
2025-09-23T00:00:00,14,2025-09-23T14:00:00,6799.915,8135.1375,7667.3679999999995,7094.9625
2025-09-23T00:00:00,15,2025-09-23T15:00:00,4338.9708,7094.9625,6094.1182499999995,4761.6375
2025-09-23T00:00:00,16,2025-09-23T16:00:00,3204.0589,4761.6375,4516.2570166666665,3543.675
2025-09-23T00:00:00,17,2025-09-23T17:00:00,1288.1895,3543.675,2689.058766666667,1465.3875
2025-09-23T00:00:00,18,2025-09-23T18:00:00,0,1465.3875,780.0239166666665,0.0
2025-09-23T00:00:00,19,2025-09-23T19:00:00,0,0.0,0.7901666666666666,0.0
2025-09-23T00:00:00,20,2025-09-23T20:00:00,0,0.0,0.004066666666666667,0.0
2025-09-23T00:00:00,21,2025-09-23T21:00:00,0,0.0,0.0,0.0
2025-09-23T00:00:00,22,2025-09-23T22:00:00,0,0.0,0.0,0.0
2025-09-23T00:00:00,23,2025-09-23T23:00:00,0,0.0,0.0,0.0
2025-09-23T00:00:00,24,2025-09-24T00:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,1,2025-09-23T07:00:00,1509.2196,0.0,565.6415833333334,1511.775
2025-09-23T06:00:00,2,2025-09-23T08:00:00,3772.0576,1511.775,2397.36805,3753.1125
2025-09-23T06:00:00,3,2025-09-23T09:00:00,5829.5882,3753.1125,4566.1157,5807.85
2025-09-23T06:00:00,4,2025-09-23T10:00:00,6509.1949,5807.85,6200.140200000001,6487.7625
2025-09-23T06:00:00,5,2025-09-23T11:00:00,7529.2452,6487.7625,6899.4003,7359.675
2025-09-23T06:00:00,6,2025-09-23T12:00:00,8803.7336,7359.675,8094.829316666667,8613.5625
2025-09-23T06:00:00,7,2025-09-23T13:00:00,7942.5486,8613.5625,8593.617433333333,8135.1375
2025-09-23T06:00:00,8,2025-09-23T14:00:00,6944.4765,8135.1375,7667.3679999999995,7094.9625
2025-09-23T06:00:00,9,2025-09-23T15:00:00,4590.2039,7094.9625,6094.1182499999995,4761.6375
2025-09-23T06:00:00,10,2025-09-23T16:00:00,3318.2284,4761.6375,4516.2570166666665,3543.675
2025-09-23T06:00:00,11,2025-09-23T17:00:00,1398.0938,3543.675,2689.058766666667,1465.3875
2025-09-23T06:00:00,12,2025-09-23T18:00:00,0,1465.3875,780.0239166666665,0.0
2025-09-23T06:00:00,13,2025-09-23T19:00:00,0,0.0,0.7901666666666666,0.0
2025-09-23T06:00:00,14,2025-09-23T20:00:00,0,0.0,0.004066666666666667,0.0
2025-09-23T06:00:00,15,2025-09-23T21:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,16,2025-09-23T22:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,17,2025-09-23T23:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,18,2025-09-24T00:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,19,2025-09-24T01:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,20,2025-09-24T02:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,21,2025-09-24T03:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,22,2025-09-24T04:00:00,0,0.0,0.0,0.0
2025-09-23T06:00:00,23,2025-09-24T05:00:00,0,0.0,0.0044,0.0
2025-09-23T06:00:00,24,2025-09-24T06:00:00,0,0.0,0.8518833333333333,0.0
2025-09-23T12:00:00,1,2025-09-23T13:00:00,8197.0556,8613.5625,8593.617433333333,8135.1375
2025-09-23T12:00:00,2,2025-09-23T14:00:00,7182.1322,8135.1375,7667.3679999999995,7094.9625
2025-09-23T12:00:00,3,2025-09-23T15:00:00,4791.2126,7094.9625,6094.1182499999995,4761.6375
2025-09-23T12:00:00,4,2025-09-23T16:00:00,3585.5303,4761.6375,4516.2570166666665,3543.675
2025-09-23T12:00:00,5,2025-09-23T17:00:00,1441.7306,3543.675,2689.058766666667,1465.3875
2025-09-23T12:00:00,6,2025-09-23T18:00:00,0,1465.3875,780.0239166666665,0.0
2025-09-23T12:00:00,7,2025-09-23T19:00:00,0,0.0,0.7901666666666666,0.0
2025-09-23T12:00:00,8,2025-09-23T20:00:00,0,0.0,0.004066666666666667,0.0
2025-09-23T12:00:00,9,2025-09-23T21:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,10,2025-09-23T22:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,11,2025-09-23T23:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,12,2025-09-24T00:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,13,2025-09-24T01:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,14,2025-09-24T02:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,15,2025-09-24T03:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,16,2025-09-24T04:00:00,0,0.0,0.0,0.0
2025-09-23T12:00:00,17,2025-09-24T05:00:00,0,0.0,0.0044,0.0
2025-09-23T12:00:00,18,2025-09-24T06:00:00,0,0.0,0.8518833333333333,0.0
2025-09-23T12:00:00,19,2025-09-24T07:00:00,1482.9845,0.0,536.9601833333332,1517.5125
2025-09-23T12:00:00,20,2025-09-24T08:00:00,3248.7531,1517.5125,2265.3086333333335,3298.6875
2025-09-23T12:00:00,21,2025-09-24T09:00:00,5461.1794,3298.6875,4161.277150000001,5206.4625
2025-09-23T12:00:00,22,2025-09-24T10:00:00,7736.7719,5206.4625,5992.575733333334,7243.1625
2025-09-23T12:00:00,23,2025-09-24T11:00:00,7991.3901,7243.1625,7567.872533333334,8010.45
2025-09-23T12:00:00,24,2025-09-24T12:00:00,9177.5143,8010.45,8208.987033333333,8053.275
2025-09-23T18:00:00,1,2025-09-23T19:00:00,0,0.0,0.7901666666666666,0.0
2025-09-23T18:00:00,2,2025-09-23T20:00:00,0,0.0,0.004066666666666667,0.0
2025-09-23T18:00:00,3,2025-09-23T21:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,4,2025-09-23T22:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,5,2025-09-23T23:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,6,2025-09-24T00:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,7,2025-09-24T01:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,8,2025-09-24T02:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,9,2025-09-24T03:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,10,2025-09-24T04:00:00,0,0.0,0.0,0.0
2025-09-23T18:00:00,11,2025-09-24T05:00:00,0,0.0,0.0044,0.0
2025-09-23T18:00:00,12,2025-09-24T06:00:00,0,0.0,0.8518833333333333,0.0
2025-09-23T18:00:00,13,2025-09-24T07:00:00,1433.3831,0.0,536.9601833333332,1517.5125
2025-09-23T18:00:00,14,2025-09-24T08:00:00,3193.9537,1517.5125,2265.3086333333335,3298.6875
2025-09-23T18:00:00,15,2025-09-24T09:00:00,5391.6451,3298.6875,4161.277150000001,5206.4625
2025-09-23T18:00:00,16,2025-09-24T10:00:00,6933.8748,5206.4625,5992.575733333334,7243.1625
2025-09-23T18:00:00,17,2025-09-24T11:00:00,7719.1946,7243.1625,7567.872533333334,8010.45
2025-09-23T18:00:00,18,2025-09-24T12:00:00,7863.0805,8010.45,8208.987033333333,8053.275
2025-09-23T18:00:00,19,2025-09-24T13:00:00,7832.1076,8053.275,8044.257183333332,8039.325
2025-09-23T18:00:00,20,2025-09-24T14:00:00,6321.7606,8039.325,7855.21735,7357.5
2025-09-23T18:00:00,21,2025-09-24T15:00:00,5710.8216,7357.5,6682.548316666667,5803.5375
2025-09-23T18:00:00,22,2025-09-24T16:00:00,3819.0355,5803.5375,4888.880749999999,3853.65
2025-09-23T18:00:00,23,2025-09-24T17:00:00,1591.9612,3853.65,2911.5849333333335,1628.175
2025-09-23T18:00:00,24,2025-09-24T18:00:00,0,1628.175,833.8280333333333,0.0
2025-12-21T00:00:00,1,2025-12-21T01:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,2,2025-12-21T02:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,3,2025-12-21T03:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,4,2025-12-21T04:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,5,2025-12-21T05:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,6,2025-12-21T06:00:00,0,0.0,0.00565,0.0
2025-12-21T00:00:00,7,2025-12-21T07:00:00,0,0.0,1.0961999999999998,0.0
2025-12-21T00:00:00,8,2025-12-21T08:00:00,1573.9924,0.0,592.8072833333333,1539.8625
2025-12-21T00:00:00,9,2025-12-21T09:00:00,3221.5551,1539.8625,2390.0074,3341.5875
2025-12-21T00:00:00,10,2025-12-21T10:00:00,4556.1347,3341.5875,3972.134416666667,4750.3875
2025-12-21T00:00:00,11,2025-12-21T11:00:00,5068.3073,4750.3875,4911.501966666667,4979.2125
2025-12-21T00:00:00,12,2025-12-21T12:00:00,5603.673,4979.2125,5180.7257500000005,5890.8
2025-12-21T00:00:00,13,2025-12-21T13:00:00,5729.3413,5890.8,5800.1993,5390.4375
2025-12-21T00:00:00,14,2025-12-21T14:00:00,4913.7194,5390.4375,5210.661216666666,4847.5125
2025-12-21T00:00:00,15,2025-12-21T15:00:00,3343.7907,4847.5125,4154.389516666667,2957.5875
2025-12-21T00:00:00,16,2025-12-21T16:00:00,1451.0536,2957.5875,2315.1285833333336,1414.8375
2025-12-21T00:00:00,17,2025-12-21T17:00:00,0,1414.8375,808.8884166666667,0.0
2025-12-21T00:00:00,18,2025-12-21T18:00:00,0,0.0,1.1076833333333334,0.0
2025-12-21T00:00:00,19,2025-12-21T19:00:00,0,0.0,0.005716666666666666,0.0
2025-12-21T00:00:00,20,2025-12-21T20:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,21,2025-12-21T21:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,22,2025-12-21T22:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,23,2025-12-21T23:00:00,0,0.0,0.0,0.0
2025-12-21T00:00:00,24,2025-12-22T00:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,1,2025-12-21T07:00:00,0,0.0,1.0961999999999998,0.0
2025-12-21T06:00:00,2,2025-12-21T08:00:00,1568.0963,0.0,592.8072833333333,1539.8625
2025-12-21T06:00:00,3,2025-12-21T09:00:00,3389.1758,1539.8625,2390.0074,3341.5875
2025-12-21T06:00:00,4,2025-12-21T10:00:00,4981.0731,3341.5875,3972.134416666667,4750.3875
2025-12-21T06:00:00,5,2025-12-21T11:00:00,5174.3963,4750.3875,4911.501966666667,4979.2125
2025-12-21T06:00:00,6,2025-12-21T12:00:00,6417.0221,4979.2125,5180.7257500000005,5890.8
2025-12-21T06:00:00,7,2025-12-21T13:00:00,5698.2032,5890.8,5800.1993,5390.4375
2025-12-21T06:00:00,8,2025-12-21T14:00:00,5035.9218,5390.4375,5210.661216666666,4847.5125
2025-12-21T06:00:00,9,2025-12-21T15:00:00,2982.9037,4847.5125,4154.389516666667,2957.5875
2025-12-21T06:00:00,10,2025-12-21T16:00:00,1376.7832,2957.5875,2315.1285833333336,1414.8375
2025-12-21T06:00:00,11,2025-12-21T17:00:00,0,1414.8375,808.8884166666667,0.0
2025-12-21T06:00:00,12,2025-12-21T18:00:00,0,0.0,1.1076833333333334,0.0
2025-12-21T06:00:00,13,2025-12-21T19:00:00,0,0.0,0.005716666666666666,0.0
2025-12-21T06:00:00,14,2025-12-21T20:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,15,2025-12-21T21:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,16,2025-12-21T22:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,17,2025-12-21T23:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,18,2025-12-22T00:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,19,2025-12-22T01:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,20,2025-12-22T02:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,21,2025-12-22T03:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,22,2025-12-22T04:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,23,2025-12-22T05:00:00,0,0.0,0.0,0.0
2025-12-21T06:00:00,24,2025-12-22T06:00:00,0,0.0,0.0053,0.0
2025-12-21T12:00:00,1,2025-12-21T13:00:00,5325.392,5890.8,5800.1993,5390.4375
2025-12-21T12:00:00,2,2025-12-21T14:00:00,4723.819,5390.4375,5210.661216666666,4847.5125
2025-12-21T12:00:00,3,2025-12-21T15:00:00,2848.0195,4847.5125,4154.389516666667,2957.5875
2025-12-21T12:00:00,4,2025-12-21T16:00:00,1350.0089,2957.5875,2315.1285833333336,1414.8375
2025-12-21T12:00:00,5,2025-12-21T17:00:00,0,1414.8375,808.8884166666667,0.0
2025-12-21T12:00:00,6,2025-12-21T18:00:00,0,0.0,1.1076833333333334,0.0
2025-12-21T12:00:00,7,2025-12-21T19:00:00,0,0.0,0.005716666666666666,0.0
2025-12-21T12:00:00,8,2025-12-21T20:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,9,2025-12-21T21:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,10,2025-12-21T22:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,11,2025-12-21T23:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,12,2025-12-22T00:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,13,2025-12-22T01:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,14,2025-12-22T02:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,15,2025-12-22T03:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,16,2025-12-22T04:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,17,2025-12-22T05:00:00,0,0.0,0.0,0.0
2025-12-21T12:00:00,18,2025-12-22T06:00:00,0,0.0,0.0053,0.0
2025-12-21T12:00:00,19,2025-12-22T07:00:00,0,0.0,1.0288833333333334,0.0
2025-12-21T12:00:00,20,2025-12-22T08:00:00,1188.9145,0.0,547.7984,1414.9875
2025-12-21T12:00:00,21,2025-12-22T09:00:00,2784.958,1414.9875,2114.37615,3150.4125
2025-12-21T12:00:00,22,2025-12-22T10:00:00,4580.9193,3150.4125,3919.3306166666675,4725.6375
2025-12-21T12:00:00,23,2025-12-22T11:00:00,5262.5832,4725.6375,5198.956866666666,5638.275
2025-12-21T12:00:00,24,2025-12-22T12:00:00,5803.4881,5638.275,5670.786816666667,5847.3375
2025-12-21T18:00:00,1,2025-12-21T19:00:00,0,0.0,0.005716666666666666,0.0
2025-12-21T18:00:00,2,2025-12-21T20:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,3,2025-12-21T21:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,4,2025-12-21T22:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,5,2025-12-21T23:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,6,2025-12-22T00:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,7,2025-12-22T01:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,8,2025-12-22T02:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,9,2025-12-22T03:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,10,2025-12-22T04:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,11,2025-12-22T05:00:00,0,0.0,0.0,0.0
2025-12-21T18:00:00,12,2025-12-22T06:00:00,0,0.0,0.0053,0.0
2025-12-21T18:00:00,13,2025-12-22T07:00:00,0,0.0,1.0288833333333334,0.0
2025-12-21T18:00:00,14,2025-12-22T08:00:00,1169.3179,0.0,547.7984,1414.9875
2025-12-21T18:00:00,15,2025-12-22T09:00:00,2660.3165,1414.9875,2114.37615,3150.4125
2025-12-21T18:00:00,16,2025-12-22T10:00:00,4019.1485,3150.4125,3919.3306166666675,4725.6375
2025-12-21T18:00:00,17,2025-12-22T11:00:00,4730.8461,4725.6375,5198.956866666666,5638.275
2025-12-21T18:00:00,18,2025-12-22T12:00:00,6021.5378,5638.275,5670.786816666667,5847.3375
2025-12-21T18:00:00,19,2025-12-22T13:00:00,4933.3249,5847.3375,5633.670783333332,5441.4375
2025-12-21T18:00:00,20,2025-12-22T14:00:00,4109.4466,5441.4375,5175.430466666668,4678.3875
2025-12-21T18:00:00,21,2025-12-22T15:00:00,2506.4456,4678.3875,4078.989283333334,3220.1625
2025-12-21T18:00:00,22,2025-12-22T16:00:00,1657.1781,3220.1625,2590.838133333333,1584.975
2025-12-21T18:00:00,23,2025-12-22T17:00:00,0,1584.975,848.74725,0.0
2025-12-21T18:00:00,24,2025-12-22T18:00:00,0,0.0,1.0622999999999998,0.0
