period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-28,42429.55329333333,0.0,0.0,358.56864999999954,19495.527743333332,31209.637470479334,1438.0456300183314,32647.683100497667,6000.0,6000.0,459.5899999999997,1418.1000000000004
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-02-28,35106.6602246502,17793.409255144034,14412.661496666664,1425.116553333332,9858.43481950617,18126.512670429,4808.714240558337,22935.226910987338,1200.0,1200.0,459.5899999999997,1418.1000000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-01,42388.93794666667,0.0,0.0,415.11851333333334,19145.290259999998,31235.439798921,1843.852388215,33079.292187136,6000.0,6000.0,713.2500000000005,1559.6625000000004
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-01,35041.533417613166,17469.800724279838,14150.538586666667,670.1642666666664,8733.669346666666,18199.530487341668,2752.640245694999,20952.170733036666,1200.0,1200.0,713.2500000000005,1559.6625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-02,77676.34093,0.0,0.0,1921.6586066666666,7239.692436666665,62005.68445873334,8486.985636934998,70492.67009566833,6000.0,6000.0,648.8499999999995,1735.3235999999997
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-02,81064.77463333333,23400.640666666666,18954.518939999998,2911.575429999999,7171.921236666665,50408.491430763,10929.423669856662,61337.91510061966,1200.0,1200.0,648.8499999999995,1735.3235999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-03,79466.46876666667,0.0,0.0,799.7908466666674,8249.11231333333,63295.689492127996,3285.189060630002,66580.878552758,6000.0,6000.0,643.7119000000002,1065.7125000000005
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-03,84103.61093094651,24406.0113909465,19768.86922666667,799.7908466666679,8249.11231333333,52236.71226124536,3285.189060630004,55521.90132187537,1200.0,1200.0,643.7119000000002,1065.7125000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-04,79798.31586999999,0.0,0.0,258.8844966666668,10857.741966666665,63772.01960975799,682.5171204516682,64454.53673020966,6000.0,6000.0,631.7199999999993,1132.9422999999997
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-04,84118.90845497942,24061.70320164609,19489.979593333333,258.8844966666667,10606.610943333331,52506.41776191296,682.517120451668,53188.93488236463,1200.0,1200.0,631.7199999999993,1132.9422999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-05,77009.15391666666,0.0,0.0,163.34123666666687,11042.023853333329,61309.118176676995,749.4656482666671,62058.583824943664,6000.0,6000.0,654.6169,1494.8250000000007
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-05,80891.86964563333,23305.662836666666,18877.5868977,237.42583999999977,10570.748246666662,49979.85261376323,1062.2429921766654,51042.095605939896,1200.0,1200.0,654.6169,1494.8250000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-06,74141.37419333332,0.0,0.0,579.6006466666674,8780.320639999998,59218.588866376,2017.200316723336,61235.78918309933,6000.0,6000.0,617.9998000000005,679.6931000000004
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-06,77446.23836524363,23225.414992510287,18812.586143933335,579.6006466666674,7672.355963333331,47851.17087500027,2017.200316723336,49868.37119172361,1200.0,1200.0,617.9998000000005,679.6931000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-07,41577.116423333326,0.0,0.0,141.46613000000005,20796.29735333333,30607.254102341,450.639740545,31057.893842886002,6000.0,6000.0,737.6935999999996,683.8825999999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-07,34097.28128909465,16772.797539094652,13585.966006666666,298.99519999999944,10287.159756666664,17787.48722525572,1144.9436101416636,18932.430835397387,1200.0,1200.0,737.6935999999996,683.8825999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-08,40273.81102666666,0.0,0.0,389.60614666666726,21600.277673333334,29873.401758647997,1244.921192008335,31118.322950656333,6000.0,6000.0,366.53999999999996,744.4499999999998
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-08,32664.547815802467,16091.597135802473,13034.19368,389.6061466666672,10933.611006666664,17197.659687971875,1244.9211920083349,18442.58087998021,1200.0,1200.0,366.53999999999996,744.4499999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-09,70857.16615,0.0,0.0,430.0018166666667,7953.643266666665,56341.943805207666,1691.8582788783333,58033.802084086,6000.0,6000.0,414.46000000000004,1120.3875000000007
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-09,73200.46551394649,22372.334424279834,18121.590883666664,448.5457333333332,6064.743006666665,44819.86613569352,1736.6140217533332,46556.48015744685,1200.0,1200.0,414.46000000000004,1120.3875000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-10,70901.21505999999,0.0,0.0,973.6249666666672,3832.768226666665,56293.04420810634,4047.374523543335,60340.418731649675,6000.0,6000.0,594.4099999999999,2111.2906999999996
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-10,72066.76381341564,22761.41119341564,18436.74306666667,3456.866156666667,3156.8900433333324,44057.53218747136,10896.012555621668,54953.54474309303,1200.0,1200.0,594.4099999999999,2111.2906999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-11,72822.54572333333,0.0,0.0,413.44061666666744,9297.068239999999,57658.73642169567,1530.497864138336,59189.234285834005,6000.0,6000.0,456.27,1552.7624999999998
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-11,77104.60864946668,23260.767786666664,18841.2219072,413.4406166666671,9159.585286666668,46834.89223053381,1530.4978641383354,48365.39009467215,1200.0,1200.0,456.27,1552.7624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-12,70635.59284,0.0,0.0,418.3203700000016,8618.37891,55871.66528147134,1316.1815777450042,57187.84685921634,6000.0,6000.0,394.4441999999999,928.0124999999998
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-12,73110.52268958848,22363.284699588476,18114.260606666667,418.3203700000016,6844.284666666668,44536.54587631019,1316.1815777450045,45852.727454055195,1200.0,1200.0,394.4441999999999,928.0124999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-13,69571.15737333332,0.0,0.0,2120.0149100000003,4145.5544833333315,54884.123552338664,9769.55066741,64653.67421974866,6000.0,6000.0,461.8122000000003,1690.7882
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-13,70545.94962588476,22220.59066255144,17998.678436666665,4658.176983333333,3436.5965833333307,42852.74948195493,17890.113935001664,60742.86341695659,1200.0,1200.0,461.8122000000003,1690.7882
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-14,39040.279546666665,0.0,0.0,456.4890666666668,23467.34301333333,28793.286182503663,1722.6395100433335,30515.925692546996,6000.0,6000.0,410.92999999999984,2017.2501999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-14,31270.679746460904,15247.720349794234,12350.653483333333,914.6903066666667,13258.877586666667,16372.499276028433,3721.1928120683338,20093.692088096766,1200.0,1200.0,410.92999999999984,2017.2501999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-15,39640.86842333333,0.0,0.0,420.9747233333335,19137.71804666667,29106.537832928,1666.47023722,30773.008070148,6000.0,6000.0,424.3212000000003,2425.100299999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-15,31916.84909691358,15487.617580246912,12544.970239999999,1768.5413899999971,9818.618046666665,16610.52707881915,4914.890780911659,21525.417859730806,1200.0,1200.0,424.3212000000003,2425.100299999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-16,71463.22019333334,0.0,0.0,631.8724000000011,8744.04569333333,56623.53236983067,2530.965843761671,59154.498213592335,6000.0,6000.0,443.34000000000015,2106.8508
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-16,75227.40272654321,23124.11754320987,18730.535210000002,805.6693033333343,8288.442796666664,45650.53497014969,3277.2734283766704,48927.80839852636,1200.0,1200.0,443.34000000000015,2106.8508
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-17,70127.37534666665,0.0,0.0,220.5265466666669,12489.770593333329,55365.159661337326,985.9109175383337,56351.07057887566,6000.0,6000.0,560.6300000000001,1082.7824999999993
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-17,72567.65151471194,22469.60498971193,18200.380041666664,220.52654666666677,10660.821813333332,44053.282926428496,985.9109175383334,45039.19384396683,1200.0,1200.0,560.6300000000001,1082.7824999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-18,66728.01593666666,0.0,0.0,2018.7478100000017,7620.805946666665,52328.88479375466,9678.732605623338,62007.617399377996,6000.0,6000.0,395.6099999999997,1483.9573
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-18,66706.61189255143,21470.748329218106,17391.30614666667,2674.258753333334,4175.470663333333,40183.88732496472,12284.981472523337,52468.86879748806,1200.0,1200.0,395.6099999999997,1483.9573
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-19,69957.09577333333,0.0,0.0,195.0265800000008,10686.65145333333,55425.057241874325,836.8158551400035,56261.87309701433,6000.0,6000.0,462.0163999999995,917.7145
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-19,71404.99651353908,22162.19498353909,17951.377936666668,195.02658000000116,7923.735146666666,43404.192969539115,836.8158551400043,44241.00882467912,1200.0,1200.0,462.0163999999995,917.7145
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-20,69117.99745333333,0.0,0.0,753.2039033333335,7662.239156666664,54866.863744087,2834.6137377916666,57701.47748187867,6000.0,6000.0,372.0502999999999,1318.6313999999993
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-20,69597.75881979422,21925.0290164609,17759.273503333334,1228.9949499999982,4452.036056666664,42450.634037384865,4124.914636743328,46575.54867412819,1200.0,1200.0,372.0502999999999,1318.6313999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-21,38926.466329999996,0.0,0.0,541.9317566666672,27434.933886666662,28756.313887908334,1689.1937547783355,30445.50764268667,6000.0,6000.0,460.93619999999964,1393.1625000000004
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-21,31132.053801934155,15117.127045267494,12244.872906666667,541.9317566666671,16768.267219999998,16326.699939291935,1689.193754778335,18015.89369407027,1200.0,1200.0,460.93619999999964,1393.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-22,39128.38372666667,0.0,0.0,282.2355833333337,23529.41981,28762.126115899333,894.0326893233348,29656.15880522267,6000.0,6000.0,459.62000000000035,1438.1651000000002
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-22,31332.47477423868,15109.251127572017,12238.493413333334,1219.936729999999,13800.454289999998,16288.990532798096,4564.231297284996,20853.221830083094,1200.0,1200.0,459.62000000000035,1438.1651000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-23,69460.31067333333,0.0,0.0,399.3270633333341,11089.917236666664,54845.486256383665,1589.0662317950028,56434.55248817867,6000.0,6000.0,356.1064000000006,1553.3067
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-23,71394.38078259258,22242.468259259258,18016.39929,503.61877333333393,8902.210086666666,43157.173097337814,1943.1326651000031,45100.30576243782,1200.0,1200.0,356.1064000000006,1553.3067
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-24,67062.43254333333,0.0,0.0,1136.9374866666683,10200.872729999997,52895.52398423999,4383.420650446673,57278.94463468666,6000.0,6000.0,417.5,1305.8999999999996
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-24,68115.10783255144,21397.925995884772,17332.320056666664,1708.2819933333353,7759.286586666666,40974.569331976614,7259.863852356673,48234.43318433329,1200.0,1200.0,417.5,1305.8999999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-25,67693.84833666666,0.0,0.0,1050.9135466666687,7794.6371833333305,53352.129641742664,4163.896778345008,57516.02642008767,6000.0,6000.0,387.85000000000036,1410.7350999999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-25,67417.96922703704,21944.075037037037,17774.70078,2130.132533333335,4428.60280333333,40681.26209424245,8738.215103806673,49419.47719804912,1200.0,1200.0,387.85000000000036,1410.7350999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-26,68249.20812333333,0.0,0.0,428.8508533333336,13085.504076666668,53829.747548066,1550.158712911666,55379.90626097767,6000.0,6000.0,383.2524999999996,1990.863300000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-26,70023.38000363292,21696.82965069959,17574.43201706667,589.2509733333334,10897.678443333334,42172.96605954747,2264.790762448333,44437.756821995805,1200.0,1200.0,383.2524999999996,1990.863300000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-27,66404.16243333332,0.0,0.0,708.4911800000011,8395.664013333331,52277.38840642867,2570.9421401466707,54848.33054657534,6000.0,6000.0,427.5187999999998,1391.6451000000006
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-27,65168.63157288065,21390.857436213984,17326.594523333333,1657.566803333334,4044.9458633333315,39341.929923035896,6652.111633605003,45994.0415566409,1200.0,1200.0,427.5187999999998,1391.6451000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-28,38706.92614333333,0.0,0.0,426.1722600000004,28311.217503333333,28412.088300413,1556.6326493650013,29968.720949778002,6000.0,6000.0,497.8959,984.8252000000011
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-28,30865.648908806583,14870.47069547325,12045.081263333333,426.1722600000004,17644.55083666667,16000.933758132505,1556.6326493650013,17557.566407497507,1200.0,1200.0,497.8959,984.8252000000011
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-29,38322.53152666666,0.0,0.0,177.2039133333336,30792.52534,27955.130252886334,674.8240680283345,28629.95432091467,6000.0,6000.0,393.1700000000005,948.2249999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-29,30516.7414881893,15057.245411522634,12196.368783333332,177.20391333333328,20125.858673333332,15578.254460373802,674.8240680283337,16253.078528402137,1200.0,1200.0,393.1700000000005,948.2249999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-30,65878.21713,0.0,0.0,860.5006100000005,11393.09774,51602.919935659665,3698.9652191816676,55301.88515484134,6000.0,6000.0,397.74999999999955,1232.1389
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-30,62574.81751,21333.333333333332,17280.0,1683.2355499999994,4859.0997266666645,37908.15645314966,7673.802051991663,45581.95850514132,1200.0,1200.0,397.74999999999955,1232.1389
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-31,65926.07308666666,0.0,0.0,572.3404633333342,9547.023549999998,51665.86919568733,2256.7945076450037,53922.663703332335,6000.0,6000.0,498.68550000000005,1390.612500000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-03-31,63974.74410691357,21823.11991358024,17676.727130000003,1961.6618633333333,4838.623186666666,38383.45741187062,7276.270822810001,45659.728234680624,1200.0,1200.0,498.68550000000005,1390.612500000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-01,66596.27364,0.0,0.0,631.3542400000008,7018.776879999998,52146.891626267665,2429.593091383336,54576.484717651,6000.0,6000.0,549.9900000000007,1560.527900000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-01,67399.8835446502,21811.935761316876,17667.667966666668,1902.9728966666667,4949.737646666664,40392.829769468924,5839.685125343332,46232.51489481226,1200.0,1200.0,549.9900000000007,1560.527900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-02,66462.29583666666,0.0,0.0,1762.550986666668,7789.511223333331,51915.83690255834,8470.52947347334,60386.36637603168,6000.0,6000.0,418.2443000000003,1204.3499999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-02,69746.757879379,21420.40890901234,17350.531216299998,1910.1645533333349,7151.709139999998,41368.777947449096,9171.82164897834,50540.59959642743,1200.0,1200.0,418.2443000000003,1204.3499999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-03,67840.94437666667,0.0,0.0,749.202703333335,12726.616879999998,53583.406842986995,2759.3553330566738,56342.76217604367,6000.0,6000.0,460.96999999999935,1821.1124999999993
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-03,70569.58635082304,22145.52793415638,17937.87762666667,892.0991266666681,11390.504969999998,42207.74716534801,3469.3640687050065,45677.111234053016,1200.0,1200.0,460.96999999999935,1821.1124999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-04,37784.93526333333,0.0,0.0,351.44753000000065,31705.580293333333,27541.229557597664,1415.73405347667,28956.963611074334,6000.0,6000.0,479.8935999999999,1660.9160000000002
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-04,29931.215201687246,14804.982131687237,11992.035526666665,351.44753000000026,21038.91362666667,15210.286788866957,1415.734053476669,16626.020842343627,1200.0,1200.0,479.8935999999999,1660.9160000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-05,37618.904633333324,0.0,0.0,324.7635800000004,25899.552313333334,27310.10178863133,1344.5152827133347,28654.617071344666,6000.0,6000.0,345.56650000000036,1423.2078000000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-05,29709.069657366254,14509.640477366256,11752.808786666666,2719.1586899999993,17627.280756666667,15032.378585766795,11943.082829609995,26975.46141537679,1200.0,1200.0,345.56650000000036,1423.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-06,67172.29847666666,0.0,0.0,390.0257733333332,13152.247449999995,52635.153129011,1611.7752792133326,54246.92840822433,6000.0,6000.0,383.9499999999998,1226.8377999999993
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-06,67987.44519016461,21818.663720164608,17673.117613333336,390.0257733333331,9821.848056666662,40624.81243724864,1611.7752792133324,42236.587716461974,1200.0,1200.0,383.9499999999998,1226.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-07,65190.43679666666,0.0,0.0,286.6608666666674,12234.378263333332,50907.006071656666,771.5836084916691,51678.58968014833,6000.0,6000.0,460.03999999999996,1466.8829000000005
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-07,64805.08531954733,21520.132102880656,17431.30700333333,650.8024333333329,8124.343253333333,38540.88269920823,2127.4264939266654,40668.3091931349,1200.0,1200.0,460.03999999999996,1466.8829000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-08,65171.76958,0.0,0.0,1318.5293166666672,12137.105096666666,50740.786599241335,6301.082992073336,57041.86959131467,6000.0,6000.0,443.4399999999996,1712.8266000000003
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-08,64501.318039958845,21071.37306995885,17067.812186666666,1964.088356666667,8108.651713333332,38473.983580973654,9353.673552521668,47827.65713349532,1200.0,1200.0,443.4399999999996,1712.8266000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-09,66948.08172333334,0.0,0.0,519.2759100000007,8333.04603333333,52520.114570927995,1867.2479399716701,54387.362510899664,6000.0,6000.0,397.0799999999999,2056.6940000000004
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-09,65368.92990325102,21521.82413991769,17432.677553333335,2586.715970000001,4732.1876866666635,39374.71363676801,8561.986179571672,47936.69981633968,1200.0,1200.0,397.0799999999999,2056.6940000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-10,67458.81701,0.0,0.0,393.40820666666707,13391.587316666664,52883.33771926566,1747.5714054933346,54630.909124759,6000.0,6000.0,552.4399999999996,2225.175
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-10,70452.46486312756,21865.656683127574,17711.181913333334,393.4082066666669,12230.7604,41971.54939621493,1747.5714054933344,43719.12080170826,1200.0,1200.0,552.4399999999996,2225.175
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-11,37339.40668666666,0.0,0.0,439.60398333333376,32462.36047,27167.904043884664,1774.490597395001,28942.394641279665,6000.0,6000.0,390.47749999999996,1209.9052000000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-11,29366.896753950612,14179.772283950617,11485.615549999999,439.60398333333364,21795.69380333333,14979.25883488564,1774.4905973950008,16753.74943228064,1200.0,1200.0,390.47749999999996,1209.9052000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-12,37003.34565999999,0.0,0.0,137.87436000000042,28116.05992,26748.971295707663,590.372939500002,27339.344235207664,6000.0,6000.0,411.55999999999995,1558.0933999999997
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-12,28956.294167283944,13787.448283950618,11167.833110000001,1287.4600133333347,18598.978906666667,14634.321561120516,5677.409155656672,20311.730716777187,1200.0,1200.0,411.55999999999995,1558.0933999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-13,63767.403379999996,0.0,0.0,855.7395400000021,10346.784619999997,49654.04839971934,3975.3808351850093,53629.429234904346,6000.0,6000.0,473.71999999999935,1248.3201000000008
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-13,64604.96767469136,20672.585024691354,16744.793869999998,868.843590000002,7269.661809999998,38275.7609047044,4040.7503886100094,42316.51129331441,1200.0,1200.0,473.71999999999935,1248.3201000000008
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-14,64690.08416333333,0.0,0.0,380.8300600000007,12542.881723333328,50416.866792364664,1724.1998972700026,52141.06668963467,6000.0,6000.0,477.96000000000004,854.3389000000006
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-14,64503.88505666666,21333.33333333333,17280.0,518.6134733333338,8441.132696666662,38143.74851277632,2379.0469920483347,40522.79550482466,1200.0,1200.0,477.96000000000004,854.3389000000006
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-15,63563.82999333333,0.0,0.0,529.4808500000004,13953.88134333333,49484.28044982767,2156.5345399750004,51640.81498980267,6000.0,6000.0,390.40999999999985,1173.262499999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-15,62888.782883991764,21161.55321399177,17140.858103333332,650.5230400000006,9379.181313333329,37182.92151830246,2692.431994630001,39875.35351293246,1200.0,1200.0,390.40999999999985,1173.262499999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-16,63770.993046666656,0.0,0.0,821.1805200000003,8812.580966666666,49455.941343332335,3717.4174753016678,53173.358818634006,6000.0,6000.0,392.6300000000001,1743.942900000001
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-16,61019.01341423868,20182.52646090535,16347.846433333334,3326.790133333332,4731.530919999999,36627.57307125938,13182.507065243328,49810.08013650271,1200.0,1200.0,392.6300000000001,1743.942900000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-17,65156.957436666664,0.0,0.0,208.73192666666668,12497.346963333332,51039.337058869336,757.5480077016664,51796.885066571005,6000.0,6000.0,362.92899999999963,1322.1413999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-17,66469.48510625513,21669.811699588474,17552.547476666667,209.0239900000001,9692.902473333334,39353.37203799372,759.0051116716666,40112.377149665386,1200.0,1200.0,362.92899999999963,1322.1413999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-18,36962.10618333333,0.0,0.0,266.8512900000003,30874.84017333333,26742.696226685668,908.4217456683341,27651.117972354,6000.0,6000.0,482.4000000000001,1221.4895999999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-18,28924.75898440329,13838.523514403292,11209.204046666666,378.8795266666672,20320.20174333333,14634.168827434765,1289.7235984200017,15923.892425854767,1200.0,1200.0,482.4000000000001,1221.4895999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-19,36026.062600000005,0.0,0.0,426.9249766666669,29668.308176666666,25963.631009839333,1555.9961350683348,27519.627144907667,6000.0,6000.0,462.0,750.7874999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-19,27912.549034567903,13437.647901234574,10884.4948,456.1589500000003,19030.87548333333,13972.159528861037,1699.7676309083354,15671.927159769373,1200.0,1200.0,462.0,750.7874999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-20,63862.19912,0.0,0.0,525.4777800000002,12429.931499999999,49936.788186528334,1795.761206851666,51732.54939338,6000.0,6000.0,579.5,1125.0716999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-20,62800.537425925926,21513.09859259259,17425.609859999997,616.2969866666658,7371.600279999997,37196.61186011378,2215.2564470366624,39411.86830715044,1200.0,1200.0,579.5,1125.0716999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-21,64780.55073999999,0.0,0.0,322.58548666666707,16586.225426666668,50665.561016936335,974.909929930002,51640.470946866335,6000.0,6000.0,472.89980000000014,1481.8377999999993
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-21,63414.60770386831,21787.982757201644,17648.266033333333,427.2951766666673,11185.275356666665,37689.35073590642,1389.1109939150017,39078.46172982142,1200.0,1200.0,472.89980000000014,1481.8377999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-22,61199.53527666666,0.0,0.0,966.4676366666677,10013.073713333331,47553.217244765,3339.137783463336,50892.35502822834,6000.0,6000.0,410.21000000000004,1776.2173999999995
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-22,57446.06127023333,20110.070509999998,16289.157113099998,2713.8409,4186.059573333332,34369.44145544786,9062.128950046666,43431.57040549452,1200.0,1200.0,410.21000000000004,1776.2173999999995
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-23,63254.62987999999,0.0,0.0,381.90022333333366,12236.613303333328,48886.12345495567,1632.1656706433348,50518.289125599,6000.0,6000.0,362.67560000000003,1012.8909000000003
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-23,62795.672513251026,20528.700473251025,16628.24738333333,474.8114400000008,7970.114063333331,37007.09187581575,1861.8682495683356,38868.96012538409,1200.0,1200.0,362.67560000000003,1012.8909000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-24,62082.639716666665,0.0,0.0,181.1275700000004,15173.660786666665,48333.95545235967,827.3248632333346,49161.280315593,6000.0,6000.0,355.1700000000001,1445.5821000000005
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-24,61356.26631666667,20413.18233333333,16534.677689999997,235.00910333333405,10622.664276666666,36249.92865196189,1091.6290310300024,37341.557682991894,1200.0,1200.0,355.1700000000001,1445.5821000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-25,35115.00890666666,0.0,0.0,224.97602333333367,33339.62742999999,25127.985373282667,733.8375698666683,25861.822943149335,6000.0,6000.0,382.00109999999995,833.3822
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-25,26927.905547530863,13050.333197530861,10570.769889999998,368.8373933333334,22816.82213333333,13258.311677936112,1354.585346083334,14612.897024019445,1200.0,1200.0,382.00109999999995,833.3822
formal_output,B0_NO_STORAGE_REFERENCE,2025-04-26,34906.87727333333,0.0,0.0,574.1818300000007,35410.86590333333,24883.909602057,2309.0566863250024,27192.966288382002,6000.0,6000.0,409.13729999999987,1813.052099999999
formal_output,B1_WEEKDAY_BUFFER_MILP_R0,2025-04-26,26722.439586049382,13064.363049382715,10582.13407,1671.3744066666663,25841.391813333328,13034.755904017777,6877.408657849997,19912.164561867772,1200.0,1200.0,409.13729999999987,1813.052099999999
